name,type,kind,null?,default,primary key,unique key,check,expression,comment,policy name,privacy domain
NUMBER_OF_ENGAGEMENTS_C,FLOAT,COLUMN,Y,,N,N,,,,,
SELF_SERVICE_TRIAL_ID_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
MODEL_CRM_FIT_CANADA_C,FLOAT,COLUMN,Y,,N,N,,,,,
SUGGESTED_SALES_PLAY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SBQQ_TAX_EXEMPT_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
DISCOVER_ORG_EMPLOYEE_COUNT_C,FLOAT,COLUMN,Y,,N,N,,,,,
ON_DEMAND_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
CAPACITY_CUSTOMER_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
MARKETING_QUALIFIED_ACCOUNT_STATUS_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
MARKETING_QUALIFIED_ACCOUNT_STATUS_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
AE_FIELD_NOTES_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SALES_DIRECTOR_NOTES_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PUBLICLY_REFERENCEABLE_NEW_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
DATA_SHARING_NEW_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SNOWFLAKE_AGREEMENT_TYPE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
FIRST_CAPACITY_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
SUSPEND_MARKETING_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
SNOWFLAKE_ACCOUNT_SUMMARY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PRODUCT_SUMMARY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SNOWFLAKE_ACCOUNT_URLSUMMARY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
REGION_SUMMARY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PRODUCT_FAMILY_SUMMARY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
CLOUD_SUMMARY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PTNR_ONBD_FMWK_ONBOARDING_PLAN_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
EVALUATION_CUSTOMER_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
ACCOUNT_RELATIONSHIP_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
TEMP_VELOCITY_MODEL_V_2_C,FLOAT,COLUMN,Y,,N,N,,,,,
TEMP_C,FLOAT,COLUMN,Y,,N,N,,,,,
ENGAGIO_NUMBER_OF_PEOPLE_C,FLOAT,COLUMN,Y,,N,N,,,,,
MODEL_CAE_DCFN_C,FLOAT,COLUMN,Y,,N,N,,,,,
ES_APP_ESINTENT_TIMESTAMP_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
ES_APP_ESINTENT_TOPICS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESINTENT_AGGREGATE_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
ES_APP_ESECID_C,FLOAT,COLUMN,Y,,N,N,,,,,
IS_PARTNER,BOOLEAN,COLUMN,Y,,N,N,,,,,
ABM_ETL_PARTNER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ABM_CLOUD_PARTNER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ABM_BI_PARTNER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
REFERENCES_AVAILBALE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
CLOUD_FORWARD_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
SUPPORT_NOTES_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ADROLL_IMPRESSIONS_EXTERNAL_ID_C,FLOAT,COLUMN,Y,,N,N,,,,,
ADROLL_PAGE_VIEWS_C,FLOAT,COLUMN,Y,,N,N,,,,,
ADROLL_LAST_AD_ROLL_TRACKING_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
ADROLL_VIEW_CONVERSION_C,FLOAT,COLUMN,Y,,N,N,,,,,
ADROLL_CLICK_CONVERSION_C,FLOAT,COLUMN,Y,,N,N,,,,,
ADROLL_IMPRESSIONS_C,FLOAT,COLUMN,Y,,N,N,,,,,
ADROLL_CLICKS_C,FLOAT,COLUMN,Y,,N,N,,,,,
TRANSFER_OPEN_OPPORTUNITIES_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
BIZIBLE_2_ENGAGEMENT_SCORE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
REFERENCES_AGREED_TO_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_TOTAL_MARKETING_TOUCHES_C,FLOAT,COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_TOTAL_LEADS_AND_CONTACTS_C,FLOAT,COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_HAS_OPPORTUNITY_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
LEAN_DATA_SEARCH_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_LAST_MARKETING_TOUCH_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_CUSTOMER_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
LEAN_DATA_ROUTING_ACTION_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_TOTAL_SALES_TOUCHES_C,FLOAT,COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_RECENT_MARKETING_TOUCHES_C,FLOAT,COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_TARGET_ACCOUNT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
LEAN_DATA_LD_EMAIL_DOMAINS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_LAST_SALES_TOUCH_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
ACTIVE_DATA_SHARING_PROVIDER_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
MODEL_SAA_S_BUILD_C,FLOAT,COLUMN,Y,,N,N,,,,,
SUPPORT_BDR_FLOW_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
MODEL_GLOBAL_C,FLOAT,COLUMN,Y,,N,N,,,,,
ALL_TIME_ANON_ENGAGEMENT_C,FLOAT,COLUMN,Y,,N,N,,,,,
ANON_ENGAGEMENT_MINUTES_3_MO_C,FLOAT,COLUMN,Y,,N,N,,,,,
PARTNER_LEVEL_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PARTNER_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
BILL_CYCLE_NAME_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
TRACT_BILLING_ACCOUNT_C,VARCHAR(120),COLUMN,Y,,N,N,,,,,
BILL_ACCOUNT_CATEGORY_NAME_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
BILLING_ACCOUNT_STATUS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DEACTIVATE_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
TRACT_EXTERNAL_BILLING_ACCOUNT_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
EMAIL_C,VARCHAR(240),COLUMN,Y,,N,N,,,,,
TAX_EXEMPT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
TRACTEID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
BILL_TYPE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CURRENT_BALANCE_CURRENCY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
ACCOUNT_START_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
MODEL_ENTERPRISE_VELOCITY_V_3_C,FLOAT,COLUMN,Y,,N,N,,,,,
ACCOUNT_TAG_S_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
CURRENCY_ISO_CODE,VARCHAR(9),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_SHIPPING_STREET_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_SHIPPING_STATE_C,VARCHAR(60),COLUMN,Y,,N,N,,,,,
FFERPCORE_OUTPUT_VAT_CODE_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_SHIPPING_POSTAL_CODE_C,VARCHAR(60),COLUMN,Y,,N,N,,,,,
FFERPCORE_MATERIALIZED_SHIPPING_ADDRESS_VALIDATED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_SHIPPING_CITY_C,VARCHAR(120),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_BILLING_COUNTRY_C,VARCHAR(120),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_BILLING_POSTAL_CODE_C,VARCHAR(60),COLUMN,Y,,N,N,,,,,
FFERPCORE_EXEMPTION_CERTIFICATE_C,VARCHAR(75),COLUMN,Y,,N,N,,,,,
FFERPCORE_SALES_TAX_STATUS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
FFERPCORE_TAX_COUNTRY_CODE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_BILLING_CITY_C,VARCHAR(120),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_BILLING_STREET_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
FFERPCORE_VAT_STATUS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
FFERPCORE_VAT_REGISTRATION_NUMBER_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_SHIPPING_COUNTRY_C,VARCHAR(120),COLUMN,Y,,N,N,,,,,
FFERPCORE_VALIDATED_BILLING_STATE_C,VARCHAR(60),COLUMN,Y,,N,N,,,,,
FFERPCORE_MATERIALIZED_BILLING_ADDRESS_VALIDATED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
FFERPCORE_TAX_CODE_1_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
FFERPCORE_TAX_CODE_2_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
FFERPCORE_TAX_CODE_3_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
ES_APP_BUSINESS_TO_BUSINESS_C,VARCHAR(60),COLUMN,Y,,N,N,,,,,
BUSINESS_TO_CONSUMER_C,VARCHAR(60),COLUMN,Y,,N,N,,,,,
ACCOUNT_SEGMENT_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PREDICTED_USE_CASES_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
PREDICTED_CLOUD_STRATEGY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
ULTIMATE_PARENT_CASE_SAFE_ID_TEXT_C,VARCHAR(54),COLUMN,Y,,N,N,,,,,
PRE_SEGMENTATION_ACCOUNT_OWNER_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
PRE_SEGMENTATION_ACCOUNT_OWNER_ID_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
PSE_ADD_BEIS_TO_EXISTING_BATCHES_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
PSE_ERP_WORKER_CORRELATION_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PSE_SERVICES_BILLING_TIME_PERIOD_TYPE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CHANNEL_PROGRAM_NAME,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CHANNEL_PROGRAM_LEVEL_NAME,VARCHAR(765),COLUMN,Y,,N,N,,,,,
ORG_ID_C,VARCHAR(150),COLUMN,Y,,N,N,,,,,
CLONED_FROM_ACCOUNT_ID_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
GLOBAL_2000_RANK_C,FLOAT,COLUMN,Y,,N,N,,,,,
CRM_MODEL_FIT_JP_C,FLOAT,COLUMN,Y,,N,N,,,,,
APS_BETA_C,FLOAT,COLUMN,Y,,N,N,,,,,
EXCLUDE_ACCOUNT_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
EXCLUDE_ACCOUNT_REASON_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
APS_C,FLOAT,COLUMN,Y,,N,N,,,,,
SNOWHOUSE_SFDC_CONNECTOR_EXTERNAL_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PARTNER_SUBTYPE_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
COMMUNITY_CONTACT_OVERRIDE_C,FLOAT,COLUMN,Y,,N,N,,,,,
REGION_2_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DISTRICT_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
TERRITORY_2_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
GEO_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
ACCOUNT_VOTES_C,FLOAT,COLUMN,Y,,N,N,,,,,
LEARNDOT_LEARNDOT_SYNC_MESSAGE_C,VARCHAR(393216),COLUMN,Y,,N,N,,,,,
LEARNDOT_LEARNDOT_SYNC_ACCOUNT_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
LEARNDOT_ENABLE_IN_LEARNDOT_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
LEARNDOT_LEARNDOT_USER_GROUPS_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
WORKDAY_CUSTOMER_ID_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
OPP_DOCS_FOLDER_ID_C,VARCHAR(90),COLUMN,Y,,N,N,,,,,
DNBOPTIMIZER_DN_BCOMPANY_RECORD_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
DNBOPTIMIZER_DNB_D_U_N_S_NUMBER_C,VARCHAR(27),COLUMN,Y,,N,N,,,,,
G_2_CROWD_CUSTOMER_PRIORITY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
G_2_CROWD_SLASERIAL_NUMBER_C,VARCHAR(30),COLUMN,Y,,N,N,,,,,
G_2_CROWD_ACTIVE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
G_2_CROWD_NUMBEROF_LOCATIONS_C,FLOAT,COLUMN,Y,,N,N,,,,,
G_2_CROWD_SLA_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
G_2_CROWD_UPSELL_OPPORTUNITY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
G_2_CROWD_SLAEXPIRATION_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
DOZISF_ZOOM_INFO_FIRST_UPDATED_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
DOZISF_ZOOM_INFO_LAST_UPDATED_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
DOZISF_ZOOM_INFO_ID_C,VARCHAR(90),COLUMN,Y,,N,N,,,,,
ABM_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
DNBI_PRIMARY_SIC_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_VIABILITY_DATA_DEPTH_INDICATOR_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_VIABILITY_VIABILITY_SCORE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_COMPANY_NAME_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_APPLICATION_ID_C,VARCHAR(75),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_APPLICATION_CREATED_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
DNBI_D_B_ADDRESS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_PRIMARY_NAICS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_COMMERCIAL_CREDIT_SCORE_PERCENTILES_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_STATUS_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
DNBI_VIABILITY_RATING_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_D_B_STATE_PROVINCE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_DUNS_NO_C,VARCHAR(33),COLUMN,Y,,N,N,,,,,
DNBI_FINANCIAL_STRESS_SCORE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_RATING_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_D_B_ZIP_POSTAL_CODE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_COMMERCIAL_CREDIT_SCORE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_COMMERCIAL_CREDIT_SCORE_CLASS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_FINANCIAL_STRESS_SCORE_PERCENTILE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_D_B_COUNTRY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_YEARS_IN_BUSINESS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_CREDIT_TERM_STATUS_C,VARCHAR(90),COLUMN,Y,,N,N,,,,,
DNBI_EMPLOYEES_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_EARLY_PAYMENT_DISCOUNT_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
DNBI_VIABILITY_COMPANY_PROFILE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_VIABILITY_PORTFOLIO_COMPARISON_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_FINANCIAL_STRESS_SCORE_CLASS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_PAYMENT_TERMS_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
DNBI_D_B_CITY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_PAYDEX_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_APPLICATION_MODIFIED_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
ALTERNATE_EMAIL_DOMAIN_C,VARCHAR(60000),COLUMN,Y,,N,N,,,,,
BOX_REFRESH_TEMPLATES_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
I_SELL_OSKEY_ID_C,VARCHAR(48),COLUMN,Y,,N,N,,,,,
SALES_ENGINEER_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
PARTNER_ACCOUNT_MANAGER_2_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
ACCOUNT_EXECUTIVE_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
REGIONAL_CLOUD_LEAD_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
PARTNER_ACCOUNT_MANAGER_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
WEBSITE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
SPN_PID_C,VARCHAR(90),COLUMN,Y,,N,N,,,,,
DSE_DS_SYNCHRONIZE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
DSE_DOMAIN_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DSE_DS_HIERARCHY_LEVEL_C,FLOAT,COLUMN,Y,,N,N,,,,,
DSE_DEMO_INSTALLED_PRODUCTS_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
DSE_DS_ULTIMATE_PARENT_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
DSE_DS_COUNTRY_ISO_CODE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DSE_X_INTERNAL_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DSE_DS_ULTIMATE_PARENT_NAME_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DSE_DS_LEGAL_FORM_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DSE_DS_LAST_UPDATED_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
DSE_DS_DATA_SCOUT_PROCESS_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
SHIPPING_STATE_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
SHIPPING_ADDRESS_STATUS_CODE_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
BILLING_STATE_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
BILLING_ADDRESS_STATUS_CODE_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
RESOLUTION_TIME_WIDGET_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
PARTNER_PROGRAM_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
BOX_FINAL_DOCS_FOLDER_ID_C,VARCHAR(90),COLUMN,Y,,N,N,,,,,
TEMPLATE_DOCS_FOLDER_ID_C,VARCHAR(90),COLUMN,Y,,N,N,,,,,
PRIORITY_SUPPORT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
BI_VENDOR_SPECIALIZATION_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
MIGRATION_SPECIALIZATIONS_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
ETL_ELT_SPECIALIZATION_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
USE_CASE_SPECIALIZATION_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
INDUSTRY_SPECIALIZATION_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
PUBLIC_CLOUD_SPECIALIZATION_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
SALES_ENGAGEMENT_SCORE_C,VARCHAR(30),COLUMN,Y,,N,N,,,,,
MARKETING_ENGAGEMENT_SCORE_C,VARCHAR(30),COLUMN,Y,,N,N,,,,,
ENGAGEMENT_SCORE_C,VARCHAR(30),COLUMN,Y,,N,N,,,,,
PREDICTED_1_YV_C,FLOAT,COLUMN,Y,,N,N,,,,,
PREDICTED_3_YV_C,FLOAT,COLUMN,Y,,N,N,,,,,
MARKETING_START_UP_PROGRAM_CUSTOMER_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
BY_PASS_FREE_USAGE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
PARTNER_ACCOUNT_CONNECTION_STRINGS_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
DATA_PROVIDER_PUBLIC_LISTING_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
ACCOUNT_BUYING_STAGE_6_SENSE_C,VARCHAR(90),COLUMN,Y,,N,N,,,,,
ACCOUNT_INTENT_SCORE_6_SENSE_C,FLOAT,COLUMN,Y,,N,N,,,,,
ACCOUNT_PROFILE_FIT_6_SENSE_C,VARCHAR(54),COLUMN,Y,,N,N,,,,,
ACCOUNT_SEGMENT_6_SENSE_C,VARCHAR(96000),COLUMN,Y,,N,N,,,,,
ACCOUNT_PROFILE_SCORE_6_SENSE_C,FLOAT,COLUMN,Y,,N,N,,,,,
ACCOUNT_UPDATE_DATE_6_SENSE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
ACCOUNT_REACH_SCORE_6_SENSE_C,VARCHAR(54),COLUMN,Y,,N,N,,,,,
CURRENT_ER_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
CUSTOMER_MQA_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
CROSS_SELL_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
ORG_NAME_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
SKIP_APPROVAL_FOR_HYBRID_CONTRACT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
LEAN_DATA_STATUS_INFO_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
BOMBORA_APP_BOMBORA_SURGE_RECORD_COUNT_C,FLOAT,COLUMN,Y,,N,N,,,,,
BOMBORA_APP_BOMBORA_LAST_DATE_TIME_UPDATED_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
BOMBORA_APP_BOMBORA_TOTAL_COMPOSITE_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
MULTI_BILLING_ENABLED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
DNBI_CREDIT_CHECK_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
SNOWFLAKE_COMPUTING_APPLICANT_SCORECARD_C,FLOAT,COLUMN,Y,,N,N,,,,,
DNBI_ERROR_C,VARCHAR(98304),COLUMN,Y,,N,N,,,,,
ACCOUNT_ELIGIBILITY_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
IS_PBS_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
LINKEDIN_SI_COMPANY_PROFILE_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
ACTIVE_PARTNER_CONTRACT_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
PARTNER_TAX_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
SFCPQ_NEEDS_PUBLISH_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
SFCPQ_RENEWAL_START_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
LEGAL_D_B_SCREENING_REQUIRED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
LEGAL_D_B_HOLD_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
LEGAL_D_B_CLEARANCE_REQUIRED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
SNOWFLAKE_COMPUTING_APPLICANT_SCORE_TEXT_C,VARCHAR(30),COLUMN,Y,,N,N,,,,,
PS_ORGS_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
MIGRATION_COMPETENCIES_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
INDUSTRY_COMPETENCIES_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
POWERED_BY_SNOWFLAKE_PROGRAM_PARTNER_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
LEAN_DATA_REPORTING_TARGET_ACCOUNT_NUMBER_C,FLOAT,COLUMN,Y,,N,N,,,,,
EMPLOYEE_COUNT_DIFFERENCE_C,FLOAT,COLUMN,Y,,N,N,,,,,
MQA_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
SHIPPING_ADDRESS_STATUS_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
ACCOUNT_OWNER_GEO_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
OPEN_OPPORTUNITIES_C,FLOAT,COLUMN,Y,,N,N,,,,,
ULTIMATE_PARENT_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
DAYS_FROM_1_ST_TO_2_ND_C,FLOAT,COLUMN,Y,,N,N,,,,,
BILLING_LONGITUDE_C,FLOAT,COLUMN,Y,,N,N,,,,,
DAYS_TO_CAPACITY_C,FLOAT,COLUMN,Y,,N,N,,,,,
ACCOUNT_OWNER_TERRITORY_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
DSCORGPKG_ITORG_CHART_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
ACCOUNT_OWNER_FUNCTION_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
DW_MODERN_INTENT_CLUSTER_HITS_C,FLOAT,COLUMN,Y,,N,N,,,,,
BOMBORA_APP_BOMBORA_AVG_COMPOSITE_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
